datetime,temp,ws,wdir,katabaticity,ws_model,wdir_model,temp_model,dewpoint_temp,pressure,lapse_rate,u_x,u_y,D_x,D_y,along_valley_component_of_wind,along_valley%
0,7.41525,4.641895833333333,0.0,,0.5913963340867342,219.1561140989426,6.112407376800534,274.7627461751302,76636.01953125,-0.0024359537164430666,0.0,-4.641895833333333,0.656059028990507,0.7547095802227721,-3.503283255812835,-0.7547095802227721
1,7.468878787878788,4.173560606060605,0.0,,0.5794880373879466,226.63199493096192,5.359289472881513,274.7004824551669,76641.49289772728,-0.0024046852207391728,0.0,-4.173560606060605,0.656059028990507,0.754709580222772,-3.1498261730342985,-0.754709580222772
2,7.200454545454545,3.618863636363636,0.0,,0.5166311985559292,226.03876244406504,4.792879218102647,274.6274330832741,76627.65660511363,-0.0022992669732865454,0.0,-3.618863636363636,0.656059028990507,0.754709580222772,-2.7311910558834547,-0.754709580222772
3,6.942954545454546,3.6559545454545455,0.0,,0.46937636072055844,225.1986030464286,4.3519769055298685,274.47933821244675,76633.39346590909,-0.002230393867506618,0.0,-3.6559545454545455,0.656059028990507,0.754709580222772,-2.7591839203135353,-0.7547095802227722
4,6.833484848484849,3.6961515151515147,0.0,,0.44466124290580034,195.0187603196721,3.885858316344518,274.21514892578125,76626.81569602272,-0.0022263421208403456,0.0,-3.6961515151515147,0.656059028990507,0.754709580222772,-2.789520958439763,-0.7547095802227722
5,6.922363636363636,3.903454545454545,0.0,,0.4583720592325184,172.26583506949976,3.506254835128957,273.9037600430575,76634.84588068182,-0.002231791239084782,0.0,-3.903454545454545,0.656059028990507,0.754709580222772,-2.9459745414186718,-0.7547095802227722
6,6.712863636363636,4.000068181818182,0.0,,0.5401081823437736,174.6496601768815,3.7155257522738894,274.0217382257635,76635.86754261363,-0.002333721884290682,0.0,-4.000068181818182,0.656059028990507,0.754709580222772,-3.018889778362467,-0.754709580222772
7,7.240848484848485,3.6045000000000003,0.0,,0.5942046776982985,223.28684620752992,5.376275132034175,275.5492609197443,76645.34410511363,-0.002727925003710709,0.0,-3.6045000000000003,0.656059028990507,0.754709580222772,-2.7203506819129823,-0.754709580222772
8,7.167272727272728,4.1093636363636366,0.0,,0.8453186508362339,221.33616558508555,7.371408220981828,275.60438398881394,76662.81782670454,-0.0029076559679726637,0.0,-4.1093636363636366,0.656059028990507,0.754709580222772,-3.101376104982725,-0.7547095802227722
9,7.911863636363637,4.640159090909091,0.0,,1.0409898052766005,198.33186337734878,8.581099407293358,275.5084852738814,76669.45667613637,-0.003010918081106982,0.0,-4.640159090909091,0.656059028990507,0.754709580222772,-3.50197251966688,-0.7547095802227722
10,7.856727272727272,4.902560606060606,0.0,,1.2035726166807648,231.94116806037545,9.28161603217544,275.50709394975144,76681.42400568182,-0.0032046142108049457,0.0,-4.902560606060606,0.656059028990507,0.754709580222772,-3.7000094570166993,-0.754709580222772
11,8.093454545454545,5.515227272727272,0.0,,1.21882120660266,233.265175400726,9.986586991688043,275.8734491521662,76688.12286931818,-0.0034153178161543275,0.0,-5.515227272727272,0.656059028990507,0.754709580222772,-4.162394859833184,-0.754709580222772
12,8.269363636363638,5.918590909090909,0.0,,1.3601383246578187,214.09098162064586,10.541157030004516,276.48724087801844,76691.00745738637,-0.0032930374719943815,0.0,-5.918590909090909,0.656059028990507,0.754709580222772,-4.466817260510315,-0.754709580222772
13,8.527727272727272,6.02660606060606,0.0,,1.4058709917582861,218.49884015470516,11.04982454316074,276.748911077326,76682.40518465909,-0.003298471441173882,0.0,-6.02660606060606,0.656059028990507,0.754709580222772,-4.548337330168014,-0.7547095802227722
14,8.04018181818182,5.806636363636364,0.0,,1.366064985223946,217.57325163462428,11.184611544809593,276.859204378995,76685.77911931818,-0.0032098678950483457,0.0,-5.806636363636364,0.656059028990507,0.754709580222772,-4.382324092506284,-0.754709580222772
15,8.101818181818182,5.971272727272727,0.0,,1.4819396825728126,213.68271233141314,11.370491231517095,276.82528409090907,76684.46732954546,-0.0032119920602345637,0.0,-5.971272727272727,0.656059028990507,0.754709580222772,-4.506576733395688,-0.7547095802227722
16,8.306727272727272,6.190939393939394,0.0,,1.5381448328195915,211.00751390438157,11.290452719769412,276.78346252441406,76685.99183238637,-0.003219236301433791,0.0,-6.190939393939394,0.656059028990507,0.754709580222772,-4.672361271184624,-0.754709580222772
17,7.826727272727272,6.340363636363636,0.0,,1.536758418909171,219.84265008817093,10.856916230017884,276.34529529918325,76664.19637784091,-0.003180576003863182,0.0,-6.340363636363636,0.656059028990507,0.754709580222772,-4.785133178459729,-0.754709580222772
18,8.386863636363636,6.2565,0.0,,1.3792413241124455,227.93701350740332,10.430083866663717,275.7047576904297,76654.60724431818,-0.0029400389337453634,0.0,-6.2565,0.656059028990507,0.754709580222772,-4.721840488663774,-0.7547095802227722
19,8.499424242424242,6.03580303030303,0.0,,1.2471726407371522,224.86828547172624,9.96019834882519,275.24922596324575,76662.41690340909,-0.002749305826605091,0.0,-6.03580303030303,0.656059028990507,0.754709580222772,-4.5552783713073355,-0.754709580222772
20,7.965636363636364,5.743545454545455,0.0,,0.9808444542940734,234.2196604326484,9.44891280226834,275.117036299272,76677.18039772728,-0.0025577528487285,0.0,-5.743545454545455,0.656059028990507,0.754709580222772,-4.334708778990411,-0.754709580222772
21,7.651681818181817,5.851727272727273,0.0,,0.6615627981432968,226.85327656201835,8.795434869835942,275.3982113924894,76708.19921875,-0.0025412821192351636,0.0,-5.851727272727273,0.656059028990507,0.754709580222772,-4.416354633578147,-0.7547095802227722
22,7.588939393939395,5.435121212121212,0.0,,0.5908710355690022,217.290589327657,7.977382355987562,275.1421397816051,76725.15873579546,-0.002503000947605991,0.0,-5.435121212121212,0.656059028990507,0.754709580222772,-4.101938048459885,-0.7547095802227722
23,8.091727272727272,5.134318181818181,0.0,,0.5765875501638614,228.1533734241383,7.219508455273092,274.9867442737926,76708.57492897728,-0.0024567967646396635,0.0,-5.134318181818181,0.656059028990507,0.754709580222772,-3.874919119730147,-0.7547095802227722
